id,full_name,url,forks_count,stargazers_count,watchers_count,language,open_issues_count,issues_url,issue_events_url,issue_comment_url
20680357,Haneke/HanekeSwift,https://api.github.com/repos/Haneke/HanekeSwift,573,4854,4854,Swift,87,https://api.github.com/repos/Haneke/HanekeSwift/issues{/number},https://api.github.com/repos/Haneke/HanekeSwift/issues/events{/number},https://api.github.com/repos/Haneke/HanekeSwift/issues/comments{/number}
51995332,philackm/ScrollableGraphView,https://api.github.com/repos/philackm/ScrollableGraphView,408,4845,4845,Swift,52,https://api.github.com/repos/philackm/ScrollableGraphView/issues{/number},https://api.github.com/repos/philackm/ScrollableGraphView/issues/events{/number},https://api.github.com/repos/philackm/ScrollableGraphView/issues/comments{/number}
130575280,cgoldsby/LoginCritter,https://api.github.com/repos/cgoldsby/LoginCritter,265,4792,4792,Swift,3,https://api.github.com/repos/cgoldsby/LoginCritter/issues{/number},https://api.github.com/repos/cgoldsby/LoginCritter/issues/events{/number},https://api.github.com/repos/cgoldsby/LoginCritter/issues/comments{/number}
20557685,vikmeup/SCLAlertView-Swift,https://api.github.com/repos/vikmeup/SCLAlertView-Swift,688,4735,4735,Swift,139,https://api.github.com/repos/vikmeup/SCLAlertView-Swift/issues{/number},https://api.github.com/repos/vikmeup/SCLAlertView-Swift/issues/events{/number},https://api.github.com/repos/vikmeup/SCLAlertView-Swift/issues/comments{/number}
27398751,btrn/Swift,https://api.github.com/repos/btrn/Swift,1166,4712,4712,Swift,0,https://api.github.com/repos/btrn/Swift/issues{/number},https://api.github.com/repos/btrn/Swift/issues/events{/number},https://api.github.com/repos/btrn/Swift/issues/comments{/number}
3946572,PostgresApp/PostgresApp,https://api.github.com/repos/PostgresApp/PostgresApp,272,4702,4702,Swift,86,https://api.github.com/repos/PostgresApp/PostgresApp/issues{/number},https://api.github.com/repos/PostgresApp/PostgresApp/issues/events{/number},https://api.github.com/repos/PostgresApp/PostgresApp/issues/comments{/number}
120498971,apple/swift-nio,https://api.github.com/repos/apple/swift-nio,278,4686,4686,Swift,71,https://api.github.com/repos/apple/swift-nio/issues{/number},https://api.github.com/repos/apple/swift-nio/issues/events{/number},https://api.github.com/repos/apple/swift-nio/issues/comments{/number}
21924882,daltoniam/Starscream,https://api.github.com/repos/daltoniam/Starscream,577,4666,4666,Swift,52,https://api.github.com/repos/daltoniam/Starscream/issues{/number},https://api.github.com/repos/daltoniam/Starscream/issues/events{/number},https://api.github.com/repos/daltoniam/Starscream/issues/comments{/number}
35143711,malcommac/SwiftDate,https://api.github.com/repos/malcommac/SwiftDate,469,4642,4642,Swift,25,https://api.github.com/repos/malcommac/SwiftDate/issues{/number},https://api.github.com/repos/malcommac/SwiftDate/issues/events{/number},https://api.github.com/repos/malcommac/SwiftDate/issues/comments{/number}
28463126,kishikawakatsumi/KeychainAccess,https://api.github.com/repos/kishikawakatsumi/KeychainAccess,456,4549,4549,Swift,22,https://api.github.com/repos/kishikawakatsumi/KeychainAccess/issues{/number},https://api.github.com/repos/kishikawakatsumi/KeychainAccess/issues/events{/number},https://api.github.com/repos/kishikawakatsumi/KeychainAccess/issues/comments{/number}
76171100,krzysztofzablocki/Sourcery,https://api.github.com/repos/krzysztofzablocki/Sourcery,291,4468,4468,Swift,37,https://api.github.com/repos/krzysztofzablocki/Sourcery/issues{/number},https://api.github.com/repos/krzysztofzablocki/Sourcery/issues/events{/number},https://api.github.com/repos/krzysztofzablocki/Sourcery/issues/comments{/number}
65219683,SwiftKickMobile/SwiftMessages,https://api.github.com/repos/SwiftKickMobile/SwiftMessages,375,4467,4467,Swift,30,https://api.github.com/repos/SwiftKickMobile/SwiftMessages/issues{/number},https://api.github.com/repos/SwiftKickMobile/SwiftMessages/issues/events{/number},https://api.github.com/repos/SwiftKickMobile/SwiftMessages/issues/comments{/number}
42832234,mamaral/Neon,https://api.github.com/repos/mamaral/Neon,373,4463,4463,Swift,22,https://api.github.com/repos/mamaral/Neon/issues{/number},https://api.github.com/repos/mamaral/Neon/issues/events{/number},https://api.github.com/repos/mamaral/Neon/issues/comments{/number}
22757905,mattt/Surge,https://api.github.com/repos/mattt/Surge,410,4380,4380,Swift,8,https://api.github.com/repos/mattt/Surge/issues{/number},https://api.github.com/repos/mattt/Surge/issues/events{/number},https://api.github.com/repos/mattt/Surge/issues/comments{/number}
22255647,duemunk/Async,https://api.github.com/repos/duemunk/Async,299,4363,4363,Swift,9,https://api.github.com/repos/duemunk/Async/issues{/number},https://api.github.com/repos/duemunk/Async/issues/events{/number},https://api.github.com/repos/duemunk/Async/issues/comments{/number}
97334832,ProjectDent/ARKit-CoreLocation,https://api.github.com/repos/ProjectDent/ARKit-CoreLocation,562,4348,4348,Swift,43,https://api.github.com/repos/ProjectDent/ARKit-CoreLocation/issues{/number},https://api.github.com/repos/ProjectDent/ARKit-CoreLocation/issues/events{/number},https://api.github.com/repos/ProjectDent/ARKit-CoreLocation/issues/comments{/number}
47259830,exyte/Macaw,https://api.github.com/repos/exyte/Macaw,324,4271,4271,Swift,51,https://api.github.com/repos/exyte/Macaw/issues{/number},https://api.github.com/repos/exyte/Macaw/issues/events{/number},https://api.github.com/repos/exyte/Macaw/issues/comments{/number}
51620349,timdonnelly/Advance,https://api.github.com/repos/timdonnelly/Advance,239,4254,4254,Swift,0,https://api.github.com/repos/timdonnelly/Advance/issues{/number},https://api.github.com/repos/timdonnelly/Advance/issues/events{/number},https://api.github.com/repos/timdonnelly/Advance/issues/comments{/number}
38444110,Yalantis/Koloda,https://api.github.com/repos/Yalantis/Koloda,670,4235,4235,Swift,24,https://api.github.com/repos/Yalantis/Koloda/issues{/number},https://api.github.com/repos/Yalantis/Koloda/issues/events{/number},https://api.github.com/repos/Yalantis/Koloda/issues/comments{/number}
51711443,soapyigu/Swift-30-Projects,https://api.github.com/repos/soapyigu/Swift-30-Projects,870,4229,4229,Swift,3,https://api.github.com/repos/soapyigu/Swift-30-Projects/issues{/number},https://api.github.com/repos/soapyigu/Swift-30-Projects/issues/events{/number},https://api.github.com/repos/soapyigu/Swift-30-Projects/issues/comments{/number}
8200767,joeblau/gitignore.io,https://api.github.com/repos/joeblau/gitignore.io,364,4184,4184,Swift,5,https://api.github.com/repos/joeblau/gitignore.io/issues{/number},https://api.github.com/repos/joeblau/gitignore.io/issues/events{/number},https://api.github.com/repos/joeblau/gitignore.io/issues/comments{/number}
80831537,SwipeCellKit/SwipeCellKit,https://api.github.com/repos/SwipeCellKit/SwipeCellKit,442,4129,4129,Swift,11,https://api.github.com/repos/SwipeCellKit/SwipeCellKit/issues{/number},https://api.github.com/repos/SwipeCellKit/SwipeCellKit/issues/events{/number},https://api.github.com/repos/SwipeCellKit/SwipeCellKit/issues/comments{/number}
104852627,alexaubry/BulletinBoard,https://api.github.com/repos/alexaubry/BulletinBoard,205,4122,4122,Swift,27,https://api.github.com/repos/alexaubry/BulletinBoard/issues{/number},https://api.github.com/repos/alexaubry/BulletinBoard/issues/events{/number},https://api.github.com/repos/alexaubry/BulletinBoard/issues/comments{/number}
